ディスプレー,ディスプレー
ディスペンサー,ディスペンサー
ディスムターゼ,ディスムターゼ
ティスモ,ティスモ
テイスル,呈する
ディセ,ディセ
テイセイ,低声
テイセイ,貞静
テイセイ,訂正
ディゼール,ディゼール
テイセキ,蹄跡
ディセクト,ＤＩＳＳＥＣＴ
テイセツ,定説
ディセンバー,Ｄｅｃｅｍｂｅｒ
テイソ,提訴
テイソウ,低層
テイソウ,貞操
テイソク,低速
ディソルバン,ディソルバン
テイタイ,停滞
デイタイム,デイタイム
テイタク,邸宅
ディダッシュ,ディダッシュ
テイタラク,体たらく
テイダン,てい談
テイチ,低地
テイチ,定地
テイチク,テイチク
テイチャク,定着
ディチャステル,ディチャステル
テイチョウ,丁重
テイチョウ,低調
ディッカーソン,ディッカーソン
ティック,ＴＩＣ
ディック,ディック
ディック,ディック
ディックバイタル,ディックバイタル
ティッシュ,ティッシュ
ティッシュオフ,ティッシュオフ
ティッシュケース,ティッシュケース
ディッシュスタンド,ディッシュスタンド
ティッシュペーパー,ティッシュペーパー
ディッシング,ディッシング
ティッピン,ティッピン
ディップ,ディップ
ディップスイッチ,ディップスイッチ
ディディエ,ＤＩＤＩＥＲ
ディテール,ディテール
テイデン,停電
テイト,帝都
テイド,低度
テイド,程度
デイト,デイト
ディド,ディド
ディド,ディド
テイトウ,抵当
テイトク,提督
テイトク,貞徳
デイトジャスト,デイトジャスト
デイトツキ,デイト付き
デイトナ,デイトナ
デイトン,デイトン
ティナ,ティナ
ディナ,ディナ
ディナー,ディナー
ディナーショー,ディナーショー
ディナータイム,ディナータイム
ディナーパーティー,ディナーパーティー
ディニー,ディニー
テイニトロ,低ニトロ
テイネイ,丁寧
テイネン,定年
テイネン,てい念
ディノ,ディノ
ディノス,ディノス
ディバーション,ディバージョン
ディバージョン,ディバージョン
ディバース,ＤＩＶＥＲＳ
テイハク,停泊
デイバッグ,デイバッグ
デイパック,デイパック
デイバランサー,デイバランサー
テイバン,定番
ディビジョン,ディビジョン
デイビス,デイビス
デイビッズ,デイビッズ
デイビッド,デイビッド
テイヒョウ,定評
テイビル,テイビル
ティフ,ＴＩＦＦ
テイブ,底部
デイブ,デイブ
ティファナ,ティファナ
ティファニー,ティファニー
ティファニー,ティファニー
ディファレンス,ｄｉｆｆｅｒｅｎｃｅ
ディファレント,ＤＩＦＦＥＲＥＮＴ
ディフェンス,ディフェンス
ディフォックス,ディフォックス
ディプロマティック,ディプロマティック
ディベース,ディベース
ディベート,ディベート
テイヘキ,堤壁
ディベルティメント,ディヴェルティメント
ディベロップメント,ディベロップメント
テイボウ,堤防
ティボー,ティボー
テイボーン,テイボーン
テイホン,底本
ディマジオ,ディマジオ
ディミトロフ,ディミトロフ
ティム,ティム
テイメイ,低迷
テイメタル,低メタル
テイメン,底面
ディメンション,ディメンション
デイモン,デイモン
ティモンズ,ティモンズ
テイヨク,低翼
テイラー,テイラー
テイラー,テイラー
テイラク,低落
ティラノサウルス,ティラノサウルス
ディラン,ディラン
テイリ,低利
デイリ,出入り
ディリアンバ,ディリアンバ
デイリー,デイリー
デイリーケア,デイリーケア
デイリーユース,デイリーユース
テイリツ,てい立
テイリュウ,底流
テイリョウ,定量
ティル,ティル
ティル,ティル
テイル,ＴＡＬＥ
ディル,ディル
デイル,デイル
デイル,出入る
ティルシャル,ティルシャル
ティルトン,ＴＩＬＴＯＮ
テイレ,手入れ
ディレクショナル,ディレクショナル
ディレクション,ディレクション
ディレクター,ディレクター
ディレクト,Ｄｉｒｅｃｔ
ディレクトリ,ディレクトリー
ディレクトリー,ディレクトリー
ティンクル,ティンクル
ティンバーランド,ティンバーランド
ディンプル,ディンプル
テウエ,手植え
テウス,手薄
テウチ,手打ち
テウミ,手績み
デー,デー
テークバック,テークバック
データ,データ
データシステム,データシステム
データスウ,データ数
データテープ,データテープ
データバンク,データバンク
データビット,データビット
データベース,データベース
テート,テート
デート,デート
デートクラブ,デートクラブ
テーパー,テーパー
デービス,デービス
テーピング,テーピング
テープ,テープ
デーブ,デーブ
テープデッキ,テープ・デッキ
テープヒス,テープ・ヒス
テーブル,テーブル
テーブルウエア,テーブルウエア
テーブルクロス,テーブルクロス
テーブルセキ,テーブル席
テーブルチェア,テーブル・チェア
テーブルマナー,テーブル・マナー
テーブルレッグ,テーブル・レッグ
テーマ,テーマ
テーマエッセイ,テーマ・エッセイ
テーマカラー,テーマカラー
テーマキョク,テーマ曲
テーマズ,テーマ図
テーマソング,テーマソング
テーマパーク,テーマパーク
テーマベツ,テーマ別
テーラー,テーラー
デーラー,デーラー
テーラード,テーラード
デーリー,デーリー
テール,テール
デール,デール
デール,デール
テールエンド,テールエンド
テールガイド,テールガイド
テールスライド,テール・スライド
テールセクション,テールセクション
テールドライブ,テールドライブ
テールパイプ,テールパイプ
テールピッチ,テールピッチ
テールブーム,テールブーム
テールフェア,テールフェア
テールユニット,テールユニット
テールレンズ,テールレンズ
テールローター,テールローター
テーン,テーン
テオイ,手負い
テオクレ,手遅れ
デオクレル,出遅れる
デオシート,デオシート
デオドラント,デオドラント
テオリ,手織り
デカール,デカール
デカイ 　デカサ,でかい
テガエシ,手返し
テガカリ,手掛かり
テガキ,手書き
デカケ,出掛け
デカケル,出掛ける
テガケル 　テガケラレル,手掛ける
デカス,出かす
デカスロン,デカスロン
デカセギ,出稼ぎ
テガタ,手形
テガタイ,手堅い
テガタナ,手刀
テガミ,手紙
テガラ,手柄
テカリ,てかり
テカル,てかる
テガル 　テガルサ,手軽
デガワ,出川
デカンタ,デカンタ
テキ,擢
テキ,敵
テキ,滴
テキ,的
デキ,出来
デキアガリ,出来上がり
デキアガル,出来上がる
テキイ,敵意
テキーラ,テキーラ
テキエンジン,適エンジン
テキオウ,適応
テキカ,滴下
テキカ,適価
テキカク,的確
テキカク,適格
テキキ,適期
テキギ,適宜
テキゴウ,適合
テキコク,敵国
デキゴト,出来事
テキサス,テキサス
テキサン,ＴＥＸＡＮ
デキシー,デキシー
テキシドール,テキシドール
テキシュツ,摘出
テキスタイル,テキスタイル
テキスト,テキスト
テキストダイ,テキスト代
テキストファイル,テキストファイル
テキストブック,テキストブック
テキスル,適する
テキセイ,適性
テキセイ,適正
テキセツ,適切
デキソコナイ,出来損ない
テキタイ,敵対
デキタテ,出来立て
テキチュウ,的中
テキド,適度
テキトウ,適当
デキバエ,出来栄え
テキパキ,てきぱき
テキハツ,摘発
テキビシイ,手厳しい
テキホウ,適法
テキメン,てき面
テキヨウ,適用
テキヨウ,摘要
テキリョウ,適量
デキル,出来る
テギレ,手切れ
テキレイ,適齢
テギワ,手際
テク,テク
テグクリ,手括り
デクスター,デクスター
テクスチャー,テクスチャー
テクスチュア,テクスチャー
テクセル,テクセル
デグチ,出口
デグチ,出口
テクテク,てくてく
テクニーク,ＴＥＣＨＮＩＱＵＥ
テクニカ,テクニカ
テクニカル,テクニカル
テクニシャン,テクニシャン
テクニック,テクニック
テクノ,テクノ
テクノコンス,テクノコンス
テクノセンター,テクノセンター
テクノパル,テクノパル
テクノロジー,テクノロジー
テクビ,手首
デクワス,出くわす
デゲタ,出げた
テケテン,てけてん
テコ,て子
デコ,デコ
テコイレ,てこ入れ
デコーダー,デコーダー
テコズル,手子ずる
テゴタエ,手ごたえ
デコボコ,凸凹
デコラパック,デコラパック
デコルテ,デコルテ
デコレーション,デコレーション
テゴロ,手ごろ
デザート,デザート
デザート,デザート
デザートナイフ,デザートナイフ
デザートフォーク,デザートフォーク
デザートムキ,デザート向き
デザーモ,デザーモ
デザイナー,デザイナー
デザイン,デザイン
デザインオフィス,デザインオフィス
デザインガ,デザイン画
デザインカラー,デザインカラー
デザインシツ,デザイン室
デザインジュク,デザイン塾
デザインセンス,デザインセンス
デザインド,Ｄｅｓｉｇｎｅｄ
テサキ,手先
デサキ,出先
テサグリ,手探り
テサゲ,手提げ
テザワリ,手触り
デサント,デサント
デサントゴルフ,デサントゴルフ
デシ,弟子
デジタル,デジタル
デジタルキ,デジタル機
デジタルズーム,デジタルズーム
デジタルバン,デジタル版
デジタルフォト,デジタルフォト
デジタルブック,デジタルブック
デジタルプロポ,デジタルプロポ
デジタルマップ,デジタルマップ
デジタルムーバ,デジタルムーバ
デシベル,デシベル
テシマ,手島
デシメートル,デシメートル
デジャガー,デ・ジャガー
デジャック,デジャック
デシャバル,出しゃばる
デシュート,デシュート
テジュン,手順
デジュン,大中
テジョウ,手錠
テショク,手しょく
デジョネット,デジョネット
テスウ,手数
テスキ,手透き
デスク,デスク
デスクジェット,デスクジェット
デスクトップ,デスクトップ
デスクライター,デスクライター
テスコボーイ,テスコボーイ
テスジ,手筋
テスター,テスター
テスタロッサ,テスタロッサ
デスチャージャー,デスチャージャー
テスティモ,テスティモ
デズデモーナ,デズデモーナ
テスト,テスト
テストカット,テスト・カット
テストグループ,テストグループ
テストコース,テストコース
テストシャ,テスト車
テストスキー,テストスキー
テストドライブ,テストドライブ
テストルート,テストルート
デスバレー,デスバレー
デスペラード,デスペラード
デスマッチ,デスマッチ
テスリ,手すり
テセイ,手製
デセール,デセール
テソウ,手相
デソロウ,出そろう
テダイ,手代
デダシ,出出し
テダスケ,手助け
デタッチャブル,デタッチャブル
テダテ,手立て
テダマ,手玉
デダマ,出玉
デタラメ,でたらめ
テヂカ,手近
テチガイ,手違い
テチョウ,手帳
テツ,鉄
テツ,てつ
テツ,哲
テツ,銕
テツイ,哲以
テツオ,哲男
テツオ,哲夫
テツオ,哲雄
テヅカ,手塚
デッカ,デッカ
テッカイ,撤回
テツガク,哲学
テツカズ,哲一
テツカズ,手付かず
テヅカミ,手づかみ
テヅカヤマ,帝塚山
テヅカヤマナカ,帝塚山中
テツキ,哲巳
テツキ,手付き
デッキ,デッキ
デッキアンプ,デッキアンプ
デッキーズ,デッキーズ
デッキチェア,デッキチェア
テッキョ,撤去
テッキョウ,鉄橋
テッキリ,てっきり
テッキン,鉄筋
テックセーター,テックセーター
テヅクリ,手作り
テッケン,鉄建
テッコウ,鉄鋼
テッコツ,鉄骨
テツゴロウ,鉄五郎
テツサブロウ,銕三郎
デッサン,デッサン
テツシ,哲史
テツシ,哲士
テツジ,哲司
テツジ,哲次
テツジ,徹二
テッシュウ,鉄舟
テツジロウ,哲次郎
テツジン,鉄人
テッスル,徹する
テツセイ,鉄製
テッセラタイプ,テッセラタイプ
テッセン,鉄泉
テツゾウ,哲三
テツゾウ,徹三
テッソク,鉄則
テツダ,鉄田
テッタイ,撤退
テツダイ,手伝い
テツダウ,手伝う
テツタロウ,徹太郎
テツダワス,手伝わす
デッチ,でっ稚
デッチアゲル,でっち上げる
デッチリ,でっちり
テツヅキ,手続き
テッテイ,徹底
テッド,テッド
テットウ,徹頭
テットウ,鉄塔
テツドウ,鉄道
デッドストック,デッドストック
デッドスペース,デッドスペース
デッドヒート,デッドヒート
テットリバヤイ,手っ取り早い
デッドロード,デッドロード
テツノジョウ,哲之丞
テツノジョウ,銕之丞
テツノシルバー,テツノシルバー
テツノシン,哲之進
テツノリ,哲則
テッパイ,撤廃
テツパイプ,鉄パイプ
デッパナシ,出っ放し
デッパラ,出腹
デッパリ,出っ張り
デッパル,出っ張る
テッパン,鉄板
テツビ,徹尾
テツヒコ,哲彦
テツヒト,哲人
テツブン,鉄分
テッペイ,鉄平
テッペイ,鉄兵
テッペキ,鉄壁
テッペン,天辺
テツボウ,鉄棒
テッポウ,鉄砲
テッポウチョウ,鉄砲町
テツホコ,鉄鉾
テツムギ,手つむぎ
テツヤ,徹夜
テツヤ,てつや
テツヤ,テツヤ
テツヤ,哲也
テツヤ,徹哉
テツヤ,鉄也
テツヤ,鉄矢
テヅリ,手釣り
テツロウ,徹郎
テツロウ,哲朗
テツロウ,哲郎
テテ,手手
テディ,テディ
デディケイト,デディケイト
テディベア,テディ・ベア
デドコロ,出所
テトラ,テトラ
テトリ,手取り
テドリ,手取り
デトロイト,デトロイト
テトロン,テトロン
テナー,テナー
テナーサウンド,テナー・サウンド
テナーサックス,テナー・サックス
テナイ,手綯
テナオシ,手直し
デナオス,出直す
テナレル,手慣れる
テナント,テナント
デニール,デニール
デニーロ,デニーロ
テニス,テニス
デニス,デニス
デニス,デニス
テニスカイ,テニス界
テニスカレッジ,テニスカレッジ
テニスキャンプ,テニスキャンプ
テニスクラブ,テニスクラブ
テニスコーチ,テニスコーチ
テニスコート,テニスコート
テニスジャーナル,テニスジャーナル
テニスズキ,テニス好き
テニススクール,テニススクール
テニスセンター,テニスセンター
テニスハウス,テニスハウス
テニスバッグ,テニスバッグ
テニスフォーラム,テニス・フォーラム
テニスプラザ,テニスプラザ
テニスボーイ,テニス・ボーイ
テニスボール,テニスボール
デニム,デニム
デニムウエア,デニムウエア
デニムジャケット,デニムジャケット
デニムパンツ,デニムパンツ
テニヲハ,てにをは
テヌイ,手縫い
テヌカリ,手抜かり
テヌキ,手抜き
テヌグイ,手ぬぐい
テネシー,テネシー
デネボラ,デネボラ
テネリーフェ,テネリーフェ
テネレ,テネレ
テノウチ,手の内
テノール,テノール
テノコウ,手の甲
テノシ,手のし
テノヒラ,手の平
テノベ,手のべ
テノモノ,手の物
テバ,ＴｅＶａ
テバ,手羽
デバ,出刃
デバージ,デバージ
デハース,ｄｅ　Ｈａａｓ
デパート,デパート
デパートメント,デパートメント
テハイ,手配
デバイス,デバイス
テハジメ,手始め
デハズレル,出外れる
テハダ,手肌
テバナス,手放す
テバナセル,手放せる
テバネ,手バネ
テバヤイ,手早い
デハラウ,出払う
デバリ,出張り
テバン,手番
デバン,出番
デビ,デビ
デビアス,Ｄｅ　Ｂｅｅｒｓ
デビー,デビー
テビキ,手引き
デビスカップ,デビスカップ
デピックス,デピックス
デビッド,デビッド
テヒニク,テヒニク
デビフ,デビフ
デピュイ,デピュイ
デビュー,デビュー
デビューアルバム,デビューアルバム
デビューゴ,デビュー後
デビューサク,デビュー作
デビューシステム,デビューシステム
デビューシングル,デビューシングル
デビューセン,デビュー戦
デビューバン,デビュー盤
デビル,デビル
テビロ,手広
デフ,デフ
デブ,でぶ
デファッシェ,デファッシェ
デファレンシャル,デファレンシャル
デフェンス,デフェンス
デフォルト,デフォルト
デフォルメ,デフォルメ
テフキ,手吹き
テブクロ,手袋
デプスモード,デプスモード
テフダ,手札
デプトイースト,デプトイースト
デフネ,出船
デブネコ,でぶ猫
テブラ,手ぶら
デフランコ,ＤｅＦｒａｎｃｏ
デブリース,デブリース
テブレ,手振れ
デフレ,デフレ
デフロスター,デフロスター
テフロン,テフロン
テフロンケイ,テフロン系
テフロンリング,テフロンリング
デブンポート,デブンポート
デペッシユ,デペッシユ
テヘラン,テヘラン
デベロッパー,デベロッパー
デベロプメント,デベロプメント
テボウ,手亡
デポー,デポー
デボーション,デボーション
デポール,デ・ポール
デポジット,デポジット
テホドキ,手ほどき
デボネア,デボネア
テボリ,手彫り
テホン,手本
デボン,デボン
テマ,手間
デマ,デマ
テマエ,手前
テマエ,手前
デマエ,出前
テマキ,手巻き
デマクル,出まくる
デマド,出窓
テマネキ,手招き
デマワル,出回る
デマンド,デマンド
デミ,デミ
デミ,デミ
テミジカ,手短
デミスト,デミスト
テミヤゲ,手土産
テミルカーノフ,テミルカーノフ
テムカウ,手向かう
デムカエ,出迎え
デムカエル,出迎える
デムク,出向く
テムズ,テムズ
テメエ,手めえ
デメリット,デメリット
デモ,デモ
デモ,デモ
デモスパッツ,デモスパッツ
デモソフト,デモソフト
テモチ,手持ち
テモト,手元
デモフライト,デモフライト
デモモデル,デモモデル
デモンストレーション,デモンストレーション
デモンストレーター,デモンストレーター
デュアル,デュアル
デュアルスキャン,デュアルスキャン
デュアルテール,デュアルテール
デュアルバンダー,デュアルバンダー
デュアルマフラー,デュアルマフラー
デュアルモード,デュアルモード
デュアルモノラル,デュアルモノラル
デュアルレート,デュアルレート
デュイスブルク,デュイスブルク
デューカルパール,デューカルパール
デューク,デューク
デューラー,ＤＵＥＬＥＲ
デュール,デュール
デュエット,デュエット
デュエットシュウ,デュエット集
デュオ,デュオ
デュオ,デュオ
デュオキョク,デュオ曲
デュオミリア,デュオミリア
デュオリサイタル,デュオリサイタル
デュカロ,デュカロ
デュサンク,デュサンク
デュッセルドルフ,デュッセルドルフ
デュティーユ,デュティーユ
デュビビエ,デュビビエ
デュフィ,デュフィ
デュブリー,デュブリー
デュプロドクス,デュプロドクス
デュポーム,デュポーム
デュボン,デュボン
デュポン,デュポン
デュムラン,デュムラン
デュメイ,デュメイ
デュラス,デュラス
デュラン,デュラン
デュルフェ,デュルフェ
デュレイ,デュレイ
テラ,寺
デラ,デラ
テラー,テラー
テライ,寺井
テライケ,寺池
テラウ,てらう
テラウチ,寺内
テラウチ,寺内
テラオカ,寺岡
テラオトコ,寺男
テラオニシ,寺尾西
テラカド,寺神戸
テラカド,寺門
テラクボ,寺久保
テラコッタ,テラコッタ
テラサキ,寺崎
テラサワ,寺沢
テラシアワセル,照らし合わせる
テラシタ,寺下
テラシダス,照しだす
テラシマ,寺島
テラス,テラス
テラス 　テラサレル,照らす
テラスライフ,テラスライフ
テラダ,寺田
テラタニ,寺谷
デラックス,デラックス
デラックスバス,デラックスバス
テラデ,寺出
テラドーム,テラドーム
テラドマリ,寺泊
テラニシ,寺西
テラノ,テラノ
デラノ,デラノ
テラノワイド,テラノワイド
テラノワゴン,テラノ・ワゴン
テラハラ,寺原
テラピー,テラピー
テラマチ,寺町
テラマワリ,寺廻
テラモウデ,寺もうで
テラモト,寺本
テラヤマ,寺山
テリ,照り
テリイ,てりい
テリー,テリー
テリー,テリー
デリカ,デリカ
テリカエス,照り返す
デリカシー,デリカシー
デリカテッセン,デリカテッセン
デリカワゴン,デリカワゴン
デリケート,デリケート
テリゴチ,照りゴチ
テリツケル,照り付ける
テリトリー,テリトリー
デリバティブ,デリバティブ
デリバリー,デリバリー
テリフリ,照り降り
デリベラ,デリベラ
デリベラ,デ・リベラ
テリヤキ,照り焼き
デリラ,デリラ
テル,テル
テル,テル
テル,輝
テル,テル
テル,ｔｅｌ
デル,デル
デル 　デラレル,出る
テルイ,照井
テルオ,輝夫
テルオ,照男
テルオ,照夫
テルオ,照雄
テルオ,晄夫
テルオカ,暉峻
テルオカ,暉峻
テルキ,照己
テルコ,輝子
デルシア,デ・ルシア
テルスター,テルスター
デルソル,デルソル
デルタ,デルタ
デルタクイーン,デルタクイーン
デルタマックス,デルタマックス
テルテル,てるてる
テルトシ,照敏
テルナンバー,ＴＥＬナンバー
デルピア,デルピア
テルヒコ,輝彦
テルヒデ,輝英
テルペン,テルペン
テルマサ,照正
テルミ,輝美
テルミ,照美
テルミー,テルミー
デルム,デルム
テルメ,テルメ
テルモト,照本
テルモト,輝元
テルヤ,照屋
テルユキ,照幸
テレアサ,テレ朝
テレエクステンダー,テレエクステンダー
テレーザ,テレーザ
テレカ,テレカ
テレガワ,テレ側
デレガンス,デレガンス
デレク,デレク
テレクサイ,照れ臭い
テレコ,テレコ
テレコミ,テレコミ
テレコム,テレコム
テレコン,テレコン
テレザーブ,テレザーブ
テレスコ,テレスコ
テレスコープ,テレスコープ
テレスコハウス,テレスコハウス
テレスコピック,テレスコピック
テレナビ,テレナビ
テレパシー,テレパシー
テレビ,テレビ
テレビオペラ,テレビ・オペラ
テレビカイ,テレビ界
テレビカメラ,テレビカメラ
テレビキョク,テレビ局
テレビゲーム,テレビゲーム
テレビシリーズ,テレビシリーズ
テレビセンター,テレビセンター
テレビドラマ,テレビドラマ
テレビモニター,テレビモニター
テレビュー,テレビュー
テレフォビジョン,テレフォビジョン
テレフォレスター,テレフォレスター
テレホン,テレホン
テレホンエッチ,テレホンエッチ
テレホンカード,テレホンカード
テレホンボード,テレホンボード
テレマーカー,テレマーカー
テレマーク,テレマーク
テレマン,テレマン
テレヤ,照れ屋
テレリス,テレリス
テレル,照れる
テレンス,テレンス
テレンス,テレンス
テロ,テロ
デワ,出羽
デワ,出羽
テワタス,手渡す
デワノエーシック,デワノエーシック
テン,天
テン,展
テン,店
テン,転
テン,点
テン,テン
テン,天
デン,伝
デン,殿
デン,田
デン,電
デン,デン
デンアツ,電圧
テンアン,天安
テンアンダ－,テンアンダー
テンイ,天衣
テンイ,転移
デンイ,電位
テンイチ,．一
テンイチイチ,．一一
テンイチイチゴ,．一一五
テンイチイチハチ,．一一八
テンイチキュウ,．一九
テンイチキュウイチ,．一九一
テンイチキュウシ,．一九四
テンイチゴ,．一五
テンイチゴゴ,．一五五
テンイチゴシ,．一五四
テンイチサン,．一三
テンイチサンイチ,．一三一
テンイチサンサン,．一三三
テンイチサンシシチハチハチキュウ,．一三四七八八九
テンイチサンハチ,．一三八
テンイチシ,．一四
テンイチシイチロクシチシチ,．一四一七六七七
テンイチシチ,．一七
テンイチシチハチ,．一七八
テンイチシチロク,．一七六
テンイチシニ,．一四二
テンイチニ,．一二
テンイチニイチ,．一二一
テンイチニゴ,．一二五
テンイチニゴレイ,．一二五零
テンイチハチ,．一八
テンイチハチサン,．一八三
テンイチレイ,．一零
テンイチレイキュウ,．一零九
テンイチレイシレイシ,．一零四零四
テンイチロク,．一六
テンイチロクシチ,．一六七
テンイト,天糸
テンイン,店員
テンウン,天運
テンエイ,天永
テンエイ,天栄
デンエモン,伝右衛門
デンエン,田園
デンエンチョウフ,田園調布
デンオン,デンオン
テンカ,転化
テンカ,転嫁
テンカ,天下
テンカ,添加
テンカ,点火
テンガ,典雅
デンカ,殿下
デンカ,電化
テンカイ,天界
テンカイ,展開
テンガイ,天外
デンカイ,電解
デンカク,電格
デンガク,田楽
テンカス,天カス
テンカン,展観
テンカン,転換
テンカン,てんかん
テンガン,点眼
テンキ,転機
テンキ,転記
テンキ,天気
デンキ,伝奇
デンキ,電机
デンキ,電気
デンキ,伝記
デンキ,でんき
テンキュウ,天球
テンキュウ,．九
テンギュウ,天牛
デンキュウ,電球
テンキュウイチロク,．九一六
テンキュウキュウ,・九九
テンキュウキュウシチニロクキュウゴロクロクサン,．九九七二六九五六六三
テンキュウキュウロクロクキュウ,．九九六六九
テンキュウゴ,．九五
テンキュウサン,．九三
テンキュウサンイチイチ,．九三一一
テンキュウサンサン,．九三三
テンキュウサンシチ,．九三七
テンキュウサンレイイチシ,．九三零一四
テンキュウシ,．九四
テンキュウシイチ,．九四一
テンキュウシゴ,．九四五
テンキュウシチ,．九七
テンキュウシロク,．九四六
テンキュウシロクシチゴロクキュウ,．九四六七五六九
テンキュウニ,．九二
テンキュウニキュウ,．九二九
テンキュウニゴロクロク,．九二五六六
テンキュウニサン,．九二三
テンキュウハチ,．九八
テンキュウレイ,．九零
テンキュウロク,．九六
テンキョ,転居
テンギョウ,転業
デンキョク,電極
テンキン,転勤
テンク,0.9
テング,天ぐ
テンクウ,天空
デングン,殿軍
テンケイ,典型
テンケイ,点景
デンゲキ,電撃
テンケン,点検
テンゲン,天元
デンケン,電建
デンケン,電験
デンゲン,電源
テンゴ,．五
テンゴイチ,．五一
テンコウ,天候
テンコウ,転向
テンコウ,転校
テンコウ,天荒
テンコウ,天功
デンコウ,電光
デンコウ,電工
テンゴキュウ,．五九
テンゴキュウハチニイチサンサン,．五九八二一三三
テンゴク,天国
テンゴゴ,．五五
テンゴゴイチ,．五五一
テンゴゴゴサンシチ,．五五五三七
テンゴゴロクシチサン,．五五六七三
テンゴサン,．五三
テンゴサンイチサン,．五三一三
テンゴサンゴイチニ,．五三五一二
テンゴサンニ,．五三二
テンゴサンハチ,．五三八
テンゴシゴ,．五四五
テンゴシチ,．五七
テンゴシニロクゴ,．五四二六五
テンゴニ,．五二
テンゴニキュウ,．五二九
テンゴニサン,．五二三
テンゴハチサン,．五八三
テンゴハチシロクロク,．五八四六六
テンゴハチハチ,．五八八
テンコモリ,天こ盛り
テンゴレイ,．五零
テンゴレイレイ,．五零零
テンゴレイロクサンシチ,．五零六三七
テンゴロク,．五六
テンゴロクイチ,．五六一
テンゴロクサン,．五六三
テンゴロクレイ,．五六零
デンゴン,伝言
テンサ,点差
テンサイ,天才
テンサイ,転載
テンザイ,点在
テンサク,添削
テンサク,転作
テンサン,．三
デンサン,電算
テンサンイチ,．三一
テンサンイチゴ,．三一五
テンサンイチレイ,．三一零
テンサンキュウイチロクレイハチゴ,．三九一六零八五
テンサンキュウハチイチロク,．三九八一六
テンサンゴ,．三五
テンサンゴキュウ,．三五九
テンサンゴシチ,．三五七
テンサンゴレイレイ,．三五零零
テンサンサン,．三三
テンサンサンサン,．三三三
テンサンシ,．三四
テンサンシサン,．三四三
テンサンシチ,．三七
テンサンシニハチ,．三四二八
テンサンシロクニ,．三四六二
テンサンニ,．三二
テンサンハチ,．三八
テンサンハチシ,．三八四
テンサンレイ,．三零
テンサンレイサン,．三零三
テンサンレイシ,．三零四
テンサンレイシチ,．三零七
テンサンロクゴハチレイシシ,．三六五八零四四
テンサンロクサンサンシチ,．三六三三七
テンサンロクニキュウハチ,．三六二九八
テンシ,．四
テンシ,．四
テンジ,展示
デンシ,電子
デンジ,電磁
テンシイチ,．四一
テンシイチイチニイチ,．四一一二一
テンシイチキュウ,．四一九
テンシイチシゴイチ,．四一四五一
テンシイチシサンゴ,．四一四三五
テンシイチロク,．四一六
テンシキュウ,．四九
テンシキュウハチレイシチシキュウ,．四九八零七四九
テンシキュウロク,．四九六
テンジク,天じく
テンシゴ,．四五
テンシゴゴニシチ,．四五五二七
テンシゴニレイニレイレイ,．四五二零二零零
テンシサン,．四三
テンシサンキュウ,．四三九
テンシサンキュウロクサン,．四三九六三
テンシシ,．四四
テンシシチ,．四七
テンシシチゴレイ,．四七五零
テンシシチニ,．四七二
テンシシチハチサンイチ,．四七八三一
テンシシチロク,．四七六
テンシチ,．七
デンシチ,田七
テンシチキュウ,．七九
テンシチキュウシチ,．七九七
テンシチゴ,．七五
テンシチゴニハチシチ,．七五二八七
テンシチゴレイ,．七五零
テンシチサン,．七三
テンシチサンサン,．七三三
テンシチサンシキュウイチ,．七三四九一
テンシチサンロクキュウシチ,．七三六九七
テンシチシ,．七四
テンシチシゴ,．七四五
テンシチシゴサンニ,．七四五三二
テンシチシチ,．七七
テンシチシチゴレイ,．七七五零
テンシチシロクレイ,．七四六零
テンシチニ,．七二
テンシチニニ,．七二二
テンシチハチ,．七八
テンシチレイ,．七零
テンシチレイゴ,．七零語
テンシチレイロク,．七零六
テンシチロク,．七六
テンシチロクキュウ,．七六九
テンシチロクゴ,．七六五
テンシチロクシシチ,．七六四七
テンシチロクレイ,．七六零
テンシニ,．四二
テンシニレイ,．四ニ零
テンシハチ,．四八
テンシャ,転写
テンシャ,転社
デンシャ,殿舎
デンシャ,電車
デンジャラス,デンジャラス
テンシュ,天主
テンシュ,天守
テンシュ,店主
デンシュ,田酒
デンジュ,伝授
テンシュウ,天周
テンシュツ,転出
テンショウ,天賞
テンショウ,天正
テンショウ,天昇
テンジョウ,天井
テンジョウ,天上
テンジョウ,添乗
デンショウ,伝承
デンショウ,電照
テンショク,転職
テンション,テンション
デンジル,デンジル
テンシレイ,．四零
テンシロク,．四六
テンシロクイチ,．四六一
テンシロクゴ,．四六五
テンシン,転身
テンシン,点心
テンジン,天神
テンジン,天神
デンシン,電信
テンス,テンス
テンスウ,天枢
テンスウ,点数
テンズル,転ずる
テンセイ,点睛
テンセイ,天性
デンセイ,電制
テンセツ,点接
デンセツ,伝説
デンセツ,電設
テンセル,テンセル
テンセン,転戦
テンセン,点線
デンセン,伝染
デンセン,電線
テンソウ,転送
デンソウ,電装
テンソル,テンソル
テンタイ,天体
テンダイ,天台
デンタク,電卓
デンタツ,伝達
デンタルリンス,デンタルリンス
テンダン,天壇
デンタン,電探
テンチ,天地
テンチ,転地
テンヂ,天智
デンチ,電池
デンチュウ,電柱
テンチョウ,天頂
テンチョウ,店長
デンツウ,電通
デンツク,転付
テンツユ,天つゆ
テンデ,てんで
